VendorNumber,VendorName,Brand,TotalSalesQuantity,TotalSalesDollars,TotalPurchaseQuantity,TotalPurchaseDollars,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio,FreightPct,AvgUnitCost,AvgUnitPrice,UnitMargin,UnitMarginPct,Reason_LowMargin,Reason_HighFreight,Reason_LowTurnover
3924,HEAVEN HILL DISTILLERIES,7272,945,17000.55,352348,2816661.94,14069.87,-2813731.2600000002,-16550.82488507725,0.0026820075607070283,0.006035708353413545,0.8276126360617746,7.99397737464098,17.99,9.996022625359018,0.5556432810093952,1,1,1
3924,HEAVEN HILL DISTILLERIES,8848,18305,18121.95,352348,2816661.94,14069.87,-2812609.86,-15520.45922210358,0.051951479787028736,0.006433839199034301,0.7763993389232395,7.99397737464098,0.99,-7.0039773746409795,-7.074724620849474,1,1,1
3924,HEAVEN HILL DISTILLERIES,1096,2883,20152.170000000002,352348,2816661.94,14069.87,-2810579.64,-13946.784093226684,0.00818225163758557,0.007154628574276117,0.6981813869176371,7.99397737464098,6.99,-1.0039773746409795,-0.14363052569971094,1,1,1
3924,HEAVEN HILL DISTILLERIES,5220,2570,22204.3,352348,2816661.94,14069.87,-2808527.5100000002,-12648.574870633167,0.00729392532382758,0.00788319666079629,0.6336551929130845,7.99397737464098,8.639805447470817,0.6458280728298371,0.07475030274193203,1,1,1
3924,HEAVEN HILL DISTILLERIES,4824,2508,45216.92,352348,2816661.94,14069.87,-2785514.89,-6160.337524094964,0.007117962923019288,0.016053371317965123,0.3111638298229955,7.99397737464098,18.02907496012759,10.03509758548661,0.5566063487827216,1,1,1
3924,HEAVEN HILL DISTILLERIES,1025,7453,74104.47,352348,2816661.94,14069.87,-2756627.34,-3719.9204582395637,0.021152383439099982,0.026309323439787737,0.18986533470922876,7.99397737464098,9.942904870521938,1.948927495880958,0.19601188196610514,1,1,1
3924,HEAVEN HILL DISTILLERIES,8409,9607,79642.03,352348,2816661.94,14069.87,-2751089.7800000003,-3454.3190071875374,0.027265657815568698,0.028275324372082793,0.17666387961231025,7.99397737464098,8.29,0.29602262535901946,0.03570839871640766,1,1,1
3924,HEAVEN HILL DISTILLERIES,3162,91538,90622.62,352348,2816661.94,14069.87,-2740109.19,-3023.6481686360426,0.25979429427724865,0.0321737652336084,0.15525781532248795,7.99397737464098,0.99,-7.0039773746409795,-7.074724620849474,1,1,1
3924,HEAVEN HILL DISTILLERIES,6375,18753,102953.97,352348,2816661.94,14069.87,-2727777.84,-2649.5120489282735,0.053222950038030584,0.036551766663201334,0.13666175282021664,7.99397737464098,5.49,-2.5039773746409795,-0.4560978824482658,1,1,1
3924,HEAVEN HILL DISTILLERIES,9160,140493,139088.07,352348,2816661.94,14069.87,-2691643.74,-1935.2082029752803,0.39873363833482806,0.04938046274733276,0.10115799291772472,7.99397737464098,0.9900000000000001,-7.0039773746409795,-7.074724620849474,1,1,1
3924,HEAVEN HILL DISTILLERIES,3905,6789,164259.11,352348,2816661.94,14069.87,-2666472.7,-1623.3332203005364,0.01926788288850795,0.058316941649021604,0.08565655810505732,7.99397737464098,24.194890263661804,16.200912889020824,0.6696005938639408,1,1,1
3924,HEAVEN HILL DISTILLERIES,3321,37423,347659.67,352348,2816661.94,14069.87,-2483072.14,-714.2249602894694,0.10621033750723716,0.12342967576719555,0.040470239185350435,7.99397737464098,9.29,1.2960226253590195,0.13950727937126153,1,0,1
3924,HEAVEN HILL DISTILLERIES,3592,36890,364127.1,352348,2816661.94,14069.87,-2466604.71,-677.4021241484087,0.10469762848093363,0.12927611043020662,0.03863999685823989,7.99397737464098,9.870618053673082,1.8766406790321026,0.19012392829178126,1,0,1
3924,HEAVEN HILL DISTILLERIES,5286,96001,383043.99,352348,2816661.94,14069.87,-2447687.8200000003,-639.0095873844674,0.2724607490322068,0.13599217732178395,0.03673173412797836,7.99397737464098,3.9899999999999998,-4.00397737464098,-1.0035031014137796,1,0,1
3924,HEAVEN HILL DISTILLERIES,8828,28708,397441.92,352348,2816661.94,14069.87,-2433289.89,-612.2378560369274,0.08147626778071679,0.14110387702402086,0.03540107193524025,7.99397737464098,13.844291486693605,5.850314112052625,0.422579524396437,1,0,1
3924,HEAVEN HILL DISTILLERIES,3639,44768,439307.32,352348,2816661.94,14069.87,-2391424.49,-544.3625410111537,0.12705620579654206,0.15596735758782612,0.03202739713055544,7.99397737464098,9.812976233023589,1.818998858382609,0.18536668337798842,1,0,1
3924,HEAVEN HILL DISTILLERIES,3996,28879,472330.20999999996,352348,2816661.94,14069.87,-2358401.6,-499.3120384995065,0.08196158343455902,0.1676914802207325,0.0297882068563855,7.99397737464098,16.355490494823226,8.361513120182245,0.511235852133496,1,0,1
3924,HEAVEN HILL DISTILLERIES,5160,43242,475229.58,352348,2816661.94,14069.87,-2355502.23,-495.6556429000063,0.122725260254067,0.16872084407829221,0.02960646936160834,7.99397737464098,10.99,2.9960226253590205,0.2726135236905387,1,0,1
3924,HEAVEN HILL DISTILLERIES,3320,53542,497405.18,352348,2816661.94,14069.87,-2333326.63,-469.0997850082703,0.1519577236141542,0.17659385137287723,0.028286536943583903,7.99397737464098,9.29,1.2960226253590195,0.13950727937126153,1,0,1
3924,HEAVEN HILL DISTILLERIES,9109,534709,529361.91,352348,2816661.94,14069.87,-2301369.9,-434.74414318929746,1.5175593447387241,0.18793945502739318,0.026578924048388748,7.99397737464098,0.9900000000000001,-7.0039773746409795,-7.074724620849474,1,0,0
3924,HEAVEN HILL DISTILLERIES,3363,44812,617219.88,352348,2816661.94,14069.87,-2213511.93,-358.62615604669116,0.12718108233905118,0.21913168606950398,0.022795555451000704,7.99397737464098,13.773540123181292,5.779562748540312,0.4196134542646106,1,0,1
3924,HEAVEN HILL DISTILLERIES,4565,74246,722239.04,352348,2816661.94,14069.87,-2108492.77,-291.93835464779085,0.21071781307116827,0.2564166575133969,0.019480904826191615,7.99397737464098,9.727649166285053,1.7336717916440731,0.17822104416067822,1,0,1
3924,HEAVEN HILL DISTILLERIES,1186,28050,770667.5,352348,2816661.94,14069.87,-2060064.31,-267.3090937401668,0.07960879584955782,0.27361022246070466,0.01825673198882787,7.99397737464098,27.474777183600715,19.480799808959734,0.7090430498773084,1,0,1
3924,HEAVEN HILL DISTILLERIES,2136,29359,851117.4099999999,352348,2816661.94,14069.87,-1979614.4000000001,-232.5900488864398,0.08332387298920385,0.3021723686158801,0.01653105650840817,7.99397737464098,28.99,20.996022625359018,0.7242505217440158,1,0,1
3924,HEAVEN HILL DISTILLERIES,6448,95185,960574.15,352348,2816661.94,14069.87,-1870157.6600000001,-194.69164978049847,0.27014485678931055,0.34103281489293674,0.01464735439736745,7.99397737464098,10.091654672479908,2.0976772978389286,0.20786257218643497,1,0,1
3924,HEAVEN HILL DISTILLERIES,4176,87417,1009222.83,352348,2816661.94,14069.87,-1821508.98,-180.48630350544093,0.2480984708299749,0.35830456458683146,0.01394129183542152,7.99397737464098,11.544926387315968,3.5509490126749883,0.30757658330124127,1,0,1
3924,HEAVEN HILL DISTILLERIES,5146,73959,1397594.41,352348,2816661.94,14069.87,-1433137.4000000001,-102.54315484847997,0.2099032774416202,0.4961881971536847,0.010067205406180755,7.99397737464098,18.896880839383982,10.902903464743002,0.5769684191488199,1,0,1
3924,HEAVEN HILL DISTILLERIES,3089,136807,1541750.93,352348,2816661.94,14069.87,-1288980.8800000001,-83.60500097120098,0.38827238979645123,0.5473681126248328,0.009125903364948838,7.99397737464098,11.269532480063154,3.275555105422174,0.2906558112518806,1,0,1
3924,HEAVEN HILL DISTILLERIES,5149,52764,1710708.36,352348,2816661.94,14069.87,-1120023.45,-65.47132615871473,0.149749679294334,0.6073530996765626,0.00822458715289145,7.99397737464098,32.421885376393,24.42790800175202,0.7534388490417171,1,0,1
3924,HEAVEN HILL DISTILLERIES,3660,75364,1958742.3599999999,352348,2816661.94,14069.87,-871989.4500000001,-44.51782265024381,0.21389081249219521,0.6954126557339003,0.0071831141692366325,7.99397737464098,25.990424605912636,17.996447231271656,0.692426057063246,1,0,1
3924,HEAVEN HILL DISTILLERIES,3244,350011,2184145.49,352348,2816661.94,14069.87,-646586.3199999997,-29.603628648382745,0.9933673527308229,0.7754375699058866,0.006441819038346204,7.99397737464098,6.2402195645279726,-1.7537578101130071,-0.2810410422226331,1,0,0
3924,HEAVEN HILL DISTILLERIES,653,64056,2207343.44,352348,2816661.94,14069.87,-623388.37,-28.241566704273257,0.18179754106735388,0.7836735423066071,0.006374119108533469,7.99397737464098,34.45958910952916,26.46561173488818,0.7680187842857826,1,0,1
3924,HEAVEN HILL DISTILLERIES,1178,207382,2290560.18,352348,2816661.94,14069.87,-540171.6299999998,-23.582512029873833,0.5885715258778254,0.813217996619076,0.006142545444931292,7.99397737464098,11.045125324280797,3.051147949639817,0.2762438505729216,1,0,0
3924,HEAVEN HILL DISTILLERIES,3863,123557,2638264.4299999997,352348,2816661.94,14069.87,-192467.38000000024,-7.2952270368137535,0.35066752188177597,0.9366634996317662,0.005333002196447762,7.99397737464098,21.352609969487766,13.358632594846785,0.6256205969169983,1,0,1
3924,HEAVEN HILL DISTILLERIES,3989,161685,2666563.15,352348,2816661.94,14069.87,-164168.66000000003,-6.1565637401086875,0.4588787221723977,0.9467103993317707,0.005276406073488266,7.99397737464098,16.492334786776755,8.498357412135775,0.5152913472839272,1,0,1
3924,HEAVEN HILL DISTILLERIES,5165,161966,3111688.34,352348,2816661.94,14069.87,280956.5299999999,9.029070372773898,0.4596762291825127,1.1047432763620897,0.004521619282733181,7.99397737464098,19.211984861020213,11.218007486379232,0.5839067419389754,1,0,1
3960,DIAGEO NORTH AMERICA INC,3677,981,10871.19,5459788,50959796.85,257032.07,-51205957.730000004,-471024.40238833096,0.00017967730615181396,0.00021332875466515915,23.643416222143113,9.333658532162788,11.081743119266056,1.7480845871032678,0.15774455049983538,1,1,1
3960,DIAGEO NORTH AMERICA INC,5912,554,10876.46,5459788,50959796.85,257032.07,-51205952.46,-470796.12723257387,0.00010146914129266557,0.00021343216952011845,23.631960214996425,9.333658532162788,19.632599277978336,10.298940745815548,0.5245836580267674,1,1,1
3960,DIAGEO NORTH AMERICA INC,1598,12,11399.880000000001,5459788,50959796.85,257032.07,-51205429.04,-449175.15833500004,2.1978875370252473e-06,0.00022370340355860348,22.546910142913784,9.333658532162788,949.9900000000001,940.6563414678374,0.9901749928608061,1,1,1
3960,DIAGEO NORTH AMERICA INC,7211,1174,12953.26,5459788,50959796.85,257032.07,-51203875.660000004,-395297.21213038266,0.00021502666403897002,0.00025418586416519435,19.843041056845923,9.333658532162788,11.033441226575809,1.6997826944130203,0.15405734797579035,1,1,1
3960,DIAGEO NORTH AMERICA INC,7202,1201,13241.99,5459788,50959796.85,257032.07,-51203586.93,-386675.9220479702,0.0002199719109972768,0.00025985170307836497,19.410380917067602,9.333658532162788,11.02580349708576,1.6921449649229725,0.15347135157725464,1,1,1
3960,DIAGEO NORTH AMERICA INC,2454,236,14157.640000000001,5459788,50959796.85,257032.07,-51202671.28,-361661.06271949277,4.3225121561496526e-05,0.000277819788836148,18.15500817932932,9.333658532162788,59.99,50.656341467837215,0.8444130933128391,1,1,1
3960,DIAGEO NORTH AMERICA INC,5001,33,14849.67,5459788,50959796.85,257032.07,-51201979.25,-344802.13533364714,6.04419072681943e-06,0.0002913997095339676,17.308941545502357,9.333658532162788,449.99,440.6563414678372,0.9792580756635418,1,1,1
3960,DIAGEO NORTH AMERICA INC,6270,15384,15230.16,5459788,50959796.85,257032.07,-51201598.760000005,-336185.56049312686,0.002817691822466367,0.0002988661835687832,16.876518040519603,9.333658532162788,0.99,-8.343658532162788,-8.427937911275544,1,1,1
3960,DIAGEO NORTH AMERICA INC,6432,15894,15735.06,5459788,50959796.85,257032.07,-51201093.86,-325394.9705943288,0.00291110204278994,0.00030877399386650025,16.334991414077862,9.333658532162788,0.99,-8.343658532162788,-8.427937911275544,1,1,1
3960,DIAGEO NORTH AMERICA INC,2508,8072,16063.279999999999,5459788,50959796.85,257032.07,-51200765.64,-318744.15212833247,0.0014784456832389829,0.0003152147573759411,16.001219551673135,9.333658532162788,1.9899999999999998,-7.343658532162788,-3.690280669428537,1,1,1
3960,DIAGEO NORTH AMERICA INC,3672,1494,16602.06,5459788,50959796.85,257032.07,-51200226.86,-308396.8306342706,0.0002736369983596433,0.0003257874054888427,15.481938385959332,9.333658532162788,11.112489959839358,1.77883142767657,0.16007496376647207,1,1,1
3960,DIAGEO NORTH AMERICA INC,3757,595,17249.05,5459788,50959796.85,257032.07,-51199579.870000005,-296825.5055785681,0.00010897859037750184,0.0003384834922080346,14.901230502549417,9.333658532162788,28.99,19.65634146783721,0.6780386846442639,1,1,1
3960,DIAGEO NORTH AMERICA INC,8447,938,17683.62,5459788,50959796.85,257032.07,-51199145.300000004,-289528.644587477,0.0001718015424774735,0.00034701119496319185,14.535036943793184,9.333658532162788,18.852473347547974,9.518814815385186,0.5049106629090256,1,1,1
3960,DIAGEO NORTH AMERICA INC,2354,178,17798.22,5459788,50959796.85,257032.07,-51199030.7,-287663.7703096152,3.2601998465874496e-05,0.00034926002653403436,14.441448077392009,9.333658532162788,99.99000000000001,90.65634146783722,0.9066540800863808,1,1,1
3960,DIAGEO NORTH AMERICA INC,3973,83,18819.170000000002,5459788,50959796.85,257032.07,-51198009.75,-272052.43243990035,1.5202055464424626e-05,0.00036929444705979044,13.657991824294056,9.333658532162788,226.73698795180727,217.40332941964448,0.9588348658219512,1,1,1
3960,DIAGEO NORTH AMERICA INC,8425,1023,19373.77,5459788,50959796.85,257032.07,-51197455.15,-264261.70616250735,0.00018736991253140233,0.0003801775359706914,13.267013596217978,9.333658532162788,18.938191593352883,9.604533061190095,0.5071515415738634,1,1,1
3960,DIAGEO NORTH AMERICA INC,3517,2145,20436.55,5459788,50959796.85,257032.07,-51196392.370000005,-250513.8703450436,0.0003928723972432629,0.0004010327996431171,12.577077344267991,9.333658532162788,9.527529137529138,0.19387060536634948,0.02034846627786097,1,1,1
3960,DIAGEO NORTH AMERICA INC,913,1459,21140.91,5459788,50959796.85,257032.07,-51195688.010000005,-242164.06961668163,0.0002672264930433196,0.00041485467577957974,12.158041919671387,9.333658532162788,14.49,5.156341467837212,0.35585517376378273,1,1,1
3960,DIAGEO NORTH AMERICA INC,2897,357,21376.43,5459788,50959796.85,257032.07,-51195452.49,-239494.86649548126,6.53871542265011e-05,0.0004194763582539674,12.024087745240903,9.333658532162788,59.87795518207283,50.544296649910045,0.8441219560056513,1,1,1
3960,DIAGEO NORTH AMERICA INC,202,738,21394.62,5459788,50959796.85,257032.07,-51195434.300000004,-239291.15964667758,0.0001351700835270527,0.0004198333063017302,12.013864700564909,9.333658532162788,28.99,19.65634146783721,0.6780386846442639,1,1,1
3960,DIAGEO NORTH AMERICA INC,3395,1933,21883.670000000002,5459788,50959796.85,257032.07,-51194945.25,-233941.31445959475,0.0003540430507558169,0.0004294300871020839,11.745382287340286,9.333658532162788,11.32109156751164,1.987433035348852,0.17555136123553913,1,1,1
3960,DIAGEO NORTH AMERICA INC,1195,23390,23156.1,5459788,50959796.85,257032.07,-51193672.82,-221080.72093314503,0.004284049124251711,0.00045439937816392603,11.09997236149438,9.333658532162788,0.99,-8.343658532162788,-8.427937911275544,1,1,1
3960,DIAGEO NORTH AMERICA INC,3748,2619,24854.31,5459788,50959796.85,257032.07,-51191974.61,-205968.19871483053,0.00047968895495576017,0.0004877238830672458,10.341549212188951,9.333658532162788,9.49,0.15634146783721192,0.016474338022888505,1,1,1
3960,DIAGEO NORTH AMERICA INC,731,926,24992.739999999998,5459788,50959796.85,257032.07,-51191836.18,-204826.8264303954,0.00016960365494044822,0.0004904403381663009,10.28426935181977,9.333658532162788,26.99,17.65634146783721,0.6541808620910414,1,1,1
3960,DIAGEO NORTH AMERICA INC,2782,515,25744.850000000002,5459788,50959796.85,257032.07,-51191084.07,-198840.09450433776,9.432600679733352e-05,0.0005051992274572814,9.98382472611027,9.333658532162788,49.99,40.656341467837215,0.8132894872541951,1,1,1
3960,DIAGEO NORTH AMERICA INC,8606,27956,27676.44,5459788,50959796.85,257032.07,-51189152.480000004,-184955.69690321444,0.0051203453320898176,0.0005431034209470166,9.287035110006924,9.333658532162788,0.99,-8.343658532162788,-8.427937911275544,1,1,1
3960,DIAGEO NORTH AMERICA INC,8676,393,29471.07,5459788,50959796.85,257032.07,-51187357.85,-173686.798104039,7.198081683757684e-05,0.0005783200056065373,8.72150451273062,9.333658532162788,74.99,65.65634146783721,0.8755346241877212,1,1,1
3960,DIAGEO NORTH AMERICA INC,5656,21724,32368.76,5459788,50959796.85,257032.07,-51184460.160000004,-158129.19666987556,0.003978909071194706,0.0006351822809513417,7.940745026995165,9.333658532162788,1.49,-7.843658532162788,-5.264200357156233,1,1,1
3960,DIAGEO NORTH AMERICA INC,1076,33510,33174.9,5459788,50959796.85,257032.07,-51183654.02,-154284.27522012123,0.006137600947143003,0.000651001417797057,7.747787333194674,9.333658532162788,0.99,-8.343658532162788,-8.427937911275544,1,1,1
3960,DIAGEO NORTH AMERICA INC,2868,324,34361.76,5459788,50959796.85,257032.07,-51182467.160000004,-148951.8207449211,5.934296349968167e-05,0.0006742915420393792,7.480177674251842,9.333658532162788,106.05481481481482,96.72115628265203,0.9119921283304248,1,1,1
3960,DIAGEO NORTH AMERICA INC,823,1345,37646.549999999996,5459788,50959796.85,257032.07,-51179182.370000005,-135946.54057277497,0.0002463465614415798,0.0007387500015122214,6.827506637394397,9.333658532162788,27.99,18.65634146783721,0.6665359581220868,1,1,1
3960,DIAGEO NORTH AMERICA INC,3300,39769,39371.31,5459788,50959796.85,257032.07,-51177457.61,-129986.67712605957,0.007283982454996421,0.0007725955053527651,6.528410408492886,9.333658532162788,0.99,-8.343658532162788,-8.427937911275544,1,1,1
3960,DIAGEO NORTH AMERICA INC,818,4085,40809.15,5459788,50959796.85,257032.07,-51176019.77,-125403.2974712779,0.0007481975490623446,0.0008008106884751053,6.2983931299720775,9.333658532162788,9.99,0.6563414678372119,0.06569984663035154,1,1,1
3960,DIAGEO NORTH AMERICA INC,3510,4664,44907.36,5459788,50959796.85,257032.07,-51171921.56,-113949.96624161386,0.0008542456227238127,0.0008812311425060164,5.723606776261174,9.333658532162788,9.628507718696397,0.29484918653360914,0.030622521697840913,1,1,1
3960,DIAGEO NORTH AMERICA INC,3783,25360,50466.4,5459788,50959796.85,257032.07,-51166362.52,-101386.98722318216,0.004644868994913356,0.000990317919605286,5.093132658560943,9.333658532162788,1.99,-7.343658532162788,-3.6902806694285366,1,1,1
3960,DIAGEO NORTH AMERICA INC,1740,879,51959.21,5459788,50959796.85,257032.07,-51164869.71,-98471.22331151686,0.00016099526208709935,0.0010196117961957692,4.946804810927649,9.333658532162788,59.11172923777019,49.778070705607405,0.8421014128241925,1,1,1
3960,DIAGEO NORTH AMERICA INC,3228,28071,55861.29,5459788,50959796.85,257032.07,-51160967.63,-91585.7253386021,0.005141408420986309,0.0010961835300173494,4.601255538495441,9.333658532162788,1.99,-7.343658532162788,-3.6902806694285366,1,1,1
3960,DIAGEO NORTH AMERICA INC,2043,1840,58079.6,5459788,50959796.85,257032.07,-51158749.32,-88083.85271248425,0.00033700942234387123,0.0011397141195628607,4.425513777643097,9.333658532162788,31.564999999999998,22.23134146783721,0.704303547214865,1,1,1
3960,DIAGEO NORTH AMERICA INC,7909,1234,59002.66,5459788,50959796.85,257032.07,-51157826.260000005,-86704.27106167756,0.00022601610172409624,0.0011578276140635753,4.356279360964404,9.333658532162788,47.81414910858995,38.480490576427165,0.804792959695565,1,1,1
3960,DIAGEO NORTH AMERICA INC,910,2994,68832.06,5459788,50959796.85,257032.07,-51147996.86,-74308.39184531162,0.0005483729404877992,0.0013507129983780536,3.7341911603401092,9.333658532162788,22.99,13.65634146783721,0.5940122430551201,1,1,1
3960,DIAGEO NORTH AMERICA INC,868,2126,69242.74,5459788,50959796.85,257032.07,-51147586.18,-73867.07426655848,0.00038939240864297294,0.0013587719002062701,3.7120436019718457,9.333658532162788,32.56949200376294,23.235833471600152,0.7134232695098709,1,1,1
3960,DIAGEO NORTH AMERICA INC,2568,1084,70449.15999999999,5459788,50959796.85,257032.07,-51146379.760000005,-72600.41107658348,0.00019854250751128065,0.001382445856433982,3.648476007378939,9.333658532162788,64.99,55.65634146783721,0.8563831584526421,1,1,1
3960,DIAGEO NORTH AMERICA INC,5106,5976,71652.24,5459788,50959796.85,257032.07,-51145176.68,-71379.73171529599,0.0010945479934385731,0.0014060542707991584,3.5872161149463015,9.333658532162788,11.99,2.656341467837212,0.22154641099559733,1,1,1
3960,DIAGEO NORTH AMERICA INC,1532,3535,82052.65,5459788,50959796.85,257032.07,-51134776.27,-62319.469596655326,0.0006474610369486874,0.0016101447625766975,3.1325261280409595,9.333658532162788,23.21149929278642,13.877840760623632,0.597886443506755,1,1,1
3960,DIAGEO NORTH AMERICA INC,2654,2888,83723.12,5459788,50959796.85,257032.07,-51133105.800000004,-61074.05672411636,0.0005289582672440761,0.0016429249168013508,3.070024982346573,9.333658532162788,28.99,19.65634146783721,0.6780386846442639,1,1,1
3960,DIAGEO NORTH AMERICA INC,895,4070,97639.29999999999,5459788,50959796.85,257032.07,-51119189.620000005,-52355.137347359116,0.000745450189641063,0.0019160064606890204,2.6324653085386727,9.333658532162788,23.99,14.65634146783721,0.6109354509311051,1,1,1
3960,DIAGEO NORTH AMERICA INC,2898,13352,101118.48,5459788,50959796.85,257032.07,-51115710.440000005,-50550.31527372643,0.0024455161995300917,0.0019842794958080763,2.541890166861686,9.333658532162788,7.57328340323547,-1.7603751289273184,-0.2324454315515577,1,1,1
3960,DIAGEO NORTH AMERICA INC,1489,1806,108341.94,5459788,50959796.85,257032.07,-51108486.980000004,-47173.31716600239,0.0003307820743222997,0.0021260277060935733,2.3724152438104764,9.333658532162788,59.99,50.656341467837215,0.8444130933128391,1,1,1
3960,DIAGEO NORTH AMERICA INC,3142,110733,109625.67,5459788,50959796.85,257032.07,-51107203.25,-46619.74084172074,0.020281556719784724,0.002151218740582558,2.344633971222251,9.333658532162788,0.99,-8.343658532162788,-8.427937911275544,1,1,1
3960,DIAGEO NORTH AMERICA INC,2219,56148,111734.52,5459788,50959796.85,257032.07,-51105094.4,-45737.9638808132,0.010283915785741131,0.0021926013623816084,2.300381923151413,9.333658532162788,1.99,-7.343658532162788,-3.6902806694285366,1,1,1
3960,DIAGEO NORTH AMERICA INC,3210,113204,112071.96,5459788,50959796.85,257032.07,-51104756.96,-45599.949318277286,0.020734138395117174,0.002199223052828948,2.293455651172693,9.333658532162788,0.9900000000000001,-8.343658532162788,-8.427937911275542,1,1,1
3960,DIAGEO NORTH AMERICA INC,4263,6915,114397.84999999999,5459788,50959796.85,257032.07,-51102431.07,-44670.79675885518,0.0012665326932107986,0.0022448647182941035,2.246826054860297,9.333658532162788,16.54343456254519,7.209776030382402,0.43580890069257694,1,1,1
3960,DIAGEO NORTH AMERICA INC,7891,2895,122756.05,5459788,50959796.85,257032.07,-51094072.870000005,-41622.44783047353,0.0005302403683073409,0.0024088802857933685,2.093844417444191,9.333658532162788,42.402780656303975,33.06912212414119,0.7798809797919429,1,1,1
3960,DIAGEO NORTH AMERICA INC,915,8778,127193.22,5459788,50959796.85,257032.07,-51089635.7,-40166.948914415414,0.0016077547333339683,0.0024959522577060666,2.0208000866712865,9.333658532162788,14.49,5.156341467837212,0.35585517376378273,1,1,1
3960,DIAGEO NORTH AMERICA INC,829,8895,133336.05,5459788,50959796.85,257032.07,-51083492.870000005,-38311.83904877939,0.0016291841368199645,0.002616494928197501,1.9277012480870706,9.333658532162788,14.989999999999998,5.65634146783721,0.37734099185038095,1,1,1
3960,DIAGEO NORTH AMERICA INC,2856,2310,134433.9,5459788,50959796.85,257032.07,-51082395.02,-37998.150035073,0.0004230933508773601,0.0026380383814265536,1.9119587395738724,9.333658532162788,58.1964935064935,48.86283497433072,0.8396181974241911,1,1,1
3960,DIAGEO NORTH AMERICA INC,3372,12937,140230.13,5459788,50959796.85,257032.07,-51076598.79,-36423.41256476051,0.0023695059222079685,0.002751779611931479,1.8329304123158126,9.333658532162788,10.839462781170287,1.5058042490074985,0.1389187157525277,1,1,1
3960,DIAGEO NORTH AMERICA INC,2492,3005,163434.95,5459788,50959796.85,257032.07,-51053393.97,-31237.745641308662,0.0005503876707300723,0.003207135037862695,1.5726872985245812,9.333658532162788,54.38767054908486,45.05401201692207,0.8283864994045081,1,1,1
3960,DIAGEO NORTH AMERICA INC,4299,12657,167910.43,5459788,50959796.85,257032.07,-51048918.49,-30402.470227727965,0.002318221879677379,0.003294958778863342,1.5307689343657807,9.333658532162788,13.266210792446866,3.932552260284078,0.29643372337510887,1,1,1
3960,DIAGEO NORTH AMERICA INC,2466,3921,184247.79,5459788,50959796.85,257032.07,-51032581.13,-27697.7982368201,0.0007181597527229995,0.0036155518936296545,1.3950347518415283,9.333658532162788,46.99,37.656341467837215,0.801369258732437,1,1,1
3960,DIAGEO NORTH AMERICA INC,485,15014,195031.86000000002,5459788,50959796.85,257032.07,-51021797.06,-26160.749869277766,0.002749923623408088,0.003827171065341482,1.3178978552529828,9.333658532162788,12.99,3.656341467837212,0.28147355410602093,1,1,1
3960,DIAGEO NORTH AMERICA INC,4351,8852,195362.47999999998,5459788,50959796.85,257032.07,-51021466.440000005,-26116.307716814412,0.001621308373145624,0.00383365892480005,1.3156675222386613,9.333658532162788,22.069868956168097,12.736210424005309,0.577085910627747,1,1,1
3960,DIAGEO NORTH AMERICA INC,7788,14718,207764.82,5459788,50959796.85,257032.07,-51009064.1,-24551.34805786658,0.0026957090641614658,0.004077033913843006,1.237129895234429,9.333658532162788,14.11637586628618,4.782717334123392,0.33880631823822766,1,1,1
3960,DIAGEO NORTH AMERICA INC,3252,19508,211202.42,5459788,50959796.85,257032.07,-51005626.5,-24150.114615163973,0.0035730325060240433,0.004144491011643427,1.216993962474483,9.333658532162788,10.826451712118105,1.4927931799553171,0.1378838810396601,1,1,1
3960,DIAGEO NORTH AMERICA INC,854,13888,222069.12,5459788,50959796.85,257032.07,-50994759.800000004,-22963.46281734264,0.0025436885095172193,0.0043577316576370925,1.1574417460653692,9.333658532162788,15.99,6.656341467837212,0.41628151768838095,1,1,1
3960,DIAGEO NORTH AMERICA INC,896,9505,228024.94999999998,5459788,50959796.85,257032.07,-50988803.97,-22361.06354589706,0.0017409100866187478,0.004474604768759002,1.1272102899266068,9.333658532162788,23.99,14.65634146783721,0.6109354509311051,1,1,1
3960,DIAGEO NORTH AMERICA INC,2935,1980,228830.19999999998,5459788,50959796.85,257032.07,-50987998.72,-22282.023404253458,0.00036265144360916575,0.004490406440856916,1.1232436540281834,9.333658532162788,115.57080808080808,106.23714954864529,0.9192386149481916,1,1,1
3960,DIAGEO NORTH AMERICA INC,1001,40425,242145.75,5459788,50959796.85,257032.07,-50974683.17,-21051.2400775153,0.0074041336403538015,0.004751701634776042,1.0614766932725435,9.333658532162788,5.99,-3.343658532162788,-0.558206766638195,1,1,1
3960,DIAGEO NORTH AMERICA INC,2795,9943,252702.56999999998,5459788,50959796.85,257032.07,-50964126.35,-20167.63278268203,0.0018211329817201694,0.00495886140880485,1.0171327897456683,9.333658532162788,25.41512320225284,16.08146467009005,0.632751788850843,1,1,1
3960,DIAGEO NORTH AMERICA INC,2759,18247,255275.53,5459788,50959796.85,257032.07,-50961553.39,-19963.352300159753,0.0033420711573416404,0.00500935140599957,1.0068809572151314,9.333658532162788,13.99,4.656341467837212,0.3328335573865055,1,1,1
